Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
10/12/2017,19,10,0.5,91,0.40000000000000002,143,-0.80000000000000004,0,0,4.2999999999999998,Winter,No Holiday,Yes
10/12/2017,58,11,0.90000000000000002,92,0.90000000000000002,137,-0.20000000000000001,0.029999999999999999,0,3.8999999999999999,Winter,No Holiday,Yes
10/12/2017,119,12,2.2999999999999998,88,0.29999999999999999,245,0.5,0.28000000000000003,0,3.1000000000000001,Winter,No Holiday,Yes
10/12/2017,182,13,3.2999999999999998,87,1.1000000000000001,230,1.3,0.54000000000000004,0,2.1000000000000001,Winter,No Holiday,Yes
10/12/2017,235,14,4.2000000000000002,85,0.69999999999999996,325,1.8,0.65000000000000002,0,1.3999999999999999,Winter,No Holiday,Yes
10/12/2017,180,15,6.7000000000000002,63,4.5,715,0.10000000000000001,0.34999999999999998,0,1,Winter,No Holiday,Yes
10/12/2017,214,16,5.4000000000000004,71,3.5,622,0.5,0.20000000000000001,0,0.5,Winter,No Holiday,Yes
10/12/2017,226,17,3.6000000000000001,65,4.2999999999999998,1061,-2.2999999999999998,0.029999999999999999,0,0.40000000000000002,Winter,No Holiday,Yes
10/12/2017,210,18,2,61,3,2000,-4.7000000000000002,0,0,0,Winter,No Holiday,Yes
10/12/2017,181,19,1.6000000000000001,53,4,2000,-6.9000000000000004,0,0,0,Winter,No Holiday,Yes
10/12/2017,165,20,0.59999999999999998,57,3.8999999999999999,1954,-6.9000000000000004,0,0,0,Winter,No Holiday,Yes
10/12/2017,167,21,0,59,3,1862,-7,0,0,0,Winter,No Holiday,Yes
10/12/2017,152,22,-1,56,4.7000000000000002,2000,-8.5999999999999996,0,0,0,Winter,No Holiday,Yes
10/12/2017,148,23,-1.3999999999999999,43,4.2999999999999998,2000,-12.300000000000001,0,0,0,Winter,No Holiday,Yes
11/12/2017,125,0,-2.5,39,3.3999999999999999,2000,-14.5,0,0,0,Winter,No Holiday,Yes
11/12/2017,111,1,-3.3999999999999999,36,3.7999999999999998,2000,-16.300000000000001,0,0,0,Winter,No Holiday,Yes
11/12/2017,67,2,-4.2000000000000002,35,3.3999999999999999,2000,-17.399999999999999,0,0,0,Winter,No Holiday,Yes
11/12/2017,45,3,-4.7000000000000002,38,2.3999999999999999,2000,-16.800000000000001,0,0,0,Winter,No Holiday,Yes
11/12/2017,44,4,-5.2000000000000002,35,3.2000000000000002,2000,-18.300000000000001,0,0,0,Winter,No Holiday,Yes
11/12/2017,86,5,-5.5999999999999996,38,3.2000000000000002,1974,-17.600000000000001,0,0,0,Winter,No Holiday,Yes
11/12/2017,136,6,-5.9000000000000004,39,2.8999999999999999,1979,-17.600000000000001,0,0,0,Winter,No Holiday,Yes
11/12/2017,325,7,-6,39,3.1000000000000001,1996,-17.699999999999999,0,0,0,Winter,No Holiday,Yes
11/12/2017,653,8,-6,38,3.6000000000000001,1994,-18,0.01,0,0,Winter,No Holiday,Yes
11/12/2017,326,9,-5.9000000000000004,36,5.0999999999999996,1941,-18.600000000000001,0.10000000000000001,0,0,Winter,No Holiday,Yes
11/12/2017,212,10,-5.2999999999999998,32,4.5,2000,-19.399999999999999,0.62,0,0,Winter,No Holiday,Yes
11/12/2017,226,11,-4.7000000000000002,36,3.7999999999999998,2000,-17.5,1,0,0,Winter,No Holiday,Yes
11/12/2017,247,12,-5.2000000000000002,33,4.5999999999999996,1973,-19,1.26,0,0,Winter,No Holiday,Yes
11/12/2017,241,13,-5.4000000000000004,32,5.0999999999999996,1986,-19.5,1.24,0,0,Winter,No Holiday,Yes
11/12/2017,253,14,-5.4000000000000004,31,4.0999999999999996,1945,-19.899999999999999,1.1299999999999999,0,0,Winter,No Holiday,Yes
11/12/2017,269,15,-5.5,33,4.5,2000,-19.199999999999999,0.92000000000000004,0,0,Winter,No Holiday,Yes
11/12/2017,277,16,-6,40,4,2000,-17.399999999999999,0.55000000000000004,0,0,Winter,No Holiday,Yes
11/12/2017,361,17,-7.0999999999999996,44,4.2000000000000002,2000,-17.300000000000001,0.17999999999999999,0,0,Winter,No Holiday,Yes
11/12/2017,557,18,-7.9000000000000004,43,3.2999999999999998,2000,-18.300000000000001,0,0,0,Winter,No Holiday,Yes
11/12/2017,371,19,-8.5999999999999996,45,3.8999999999999999,2000,-18.399999999999999,0,0,0,Winter,No Holiday,Yes
11/12/2017,254,20,-9.3000000000000007,49,3.7999999999999998,2000,-18,0,0,0,Winter,No Holiday,Yes
11/12/2017,266,21,-9.6999999999999993,51,2.5,2000,-17.899999999999999,0,0,0,Winter,No Holiday,Yes
11/12/2017,222,22,-10.199999999999999,50,3,2000,-18.600000000000001,0,0,0,Winter,No Holiday,Yes
11/12/2017,174,23,-10.699999999999999,53,1.2,2000,-18.399999999999999,0,0,0,Winter,No Holiday,Yes
12/12/2017,133,0,-11,51,1.1000000000000001,2000,-19.100000000000001,0,0,0,Winter,No Holiday,Yes
12/12/2017,127,1,-11.199999999999999,51,1.1000000000000001,2000,-19.300000000000001,0,0,0,Winter,No Holiday,Yes
12/12/2017,95,2,-11.5,50,0.69999999999999996,2000,-19.800000000000001,0,0,0,Winter,No Holiday,Yes
12/12/2017,54,3,-11.6,50,2.2000000000000002,1995,-19.899999999999999,0,0,0,Winter,No Holiday,Yes
12/12/2017,46,4,-11.6,47,2.1000000000000001,1982,-20.600000000000001,0,0,0,Winter,No Holiday,Yes
12/12/2017,65,5,-11.6,45,2.7999999999999998,1951,-21.100000000000001,0,0,0,Winter,No Holiday,Yes
12/12/2017,104,6,-11.800000000000001,47,2.5,1973,-20.800000000000001,0,0,0,Winter,No Holiday,Yes
12/12/2017,280,7,-12.1,50,2.2999999999999998,1929,-20.399999999999999,0,0,0,Winter,No Holiday,Yes
12/12/2017,580,8,-12.300000000000001,52,1.3,1914,-20.100000000000001,0,0,0,Winter,No Holiday,Yes
12/12/2017,275,9,-11.800000000000001,46,2.8999999999999999,1956,-21.100000000000001,0.10000000000000001,0,0,Winter,No Holiday,Yes
12/12/2017,184,10,-10.5,45,3.2999999999999998,1855,-20.100000000000001,0.59999999999999998,0,0,Winter,No Holiday,Yes
12/12/2017,201,11,-9.4000000000000004,42,3.1000000000000001,1815,-19.899999999999999,0.93000000000000005,0,0,Winter,No Holiday,Yes
12/12/2017,228,12,-8.3000000000000007,35,2.8999999999999999,1967,-21,1.1399999999999999,0,0,Winter,No Holiday,Yes
12/12/2017,225,13,-6.9000000000000004,37,2.3999999999999999,1955,-19.100000000000001,1.22,0,0,Winter,No Holiday,Yes
12/12/2017,258,14,-5.4000000000000004,32,2,1930,-19.5,1.1200000000000001,0,0,Winter,No Holiday,Yes
12/12/2017,250,15,-5.7999999999999998,30,2.7999999999999998,2000,-20.600000000000001,0.92000000000000004,0,0,Winter,No Holiday,Yes
12/12/2017,248,16,-6,29,2.7999999999999998,1983,-21.199999999999999,0.57999999999999996,0,0,Winter,No Holiday,Yes
12/12/2017,305,17,-7,32,2.6000000000000001,2000,-20.899999999999999,0.19,0,0,Winter,No Holiday,Yes
12/12/2017,529,18,-7.7000000000000002,36,1,2000,-20.199999999999999,0,0,0,Winter,No Holiday,Yes
12/12/2017,350,19,-8.1999999999999993,43,1.1000000000000001,2000,-18.5,0,0,0,Winter,No Holiday,Yes
12/12/2017,260,20,-8.4000000000000004,42,1,2000,-19,0,0,0,Winter,No Holiday,Yes
12/12/2017,270,21,-8.8000000000000007,43,1.3999999999999999,1999,-19.100000000000001,0,0,0,Winter,No Holiday,Yes
12/12/2017,256,22,-9,45,1.3,1999,-18.699999999999999,0,0,0,Winter,No Holiday,Yes
12/12/2017,173,23,-9.3000000000000007,47,2.1000000000000001,2000,-18.5,0,0,0,Winter,No Holiday,Yes
13/12/2017,168,0,-9.5,48,1.3,1996,-18.399999999999999,0,0,0,Winter,No Holiday,Yes
13/12/2017,183,1,-10.199999999999999,52,1.6000000000000001,1997,-18.199999999999999,0,0,0,Winter,No Holiday,Yes
13/12/2017,120,2,-10.4,53,1.8,1949,-18.100000000000001,0,0,0,Winter,No Holiday,Yes
13/12/2017,79,3,-10.9,55,1.8,1913,-18.100000000000001,0,0,0,Winter,No Holiday,Yes
13/12/2017,41,4,-11.4,58,1.3,1907,-18,0,0,0,Winter,No Holiday,Yes
13/12/2017,68,5,-11.5,58,1.1000000000000001,1923,-18.100000000000001,0,0,0,Winter,No Holiday,Yes
13/12/2017,109,6,-11.9,57,1.1000000000000001,1974,-18.699999999999999,0,0,0,Winter,No Holiday,Yes
13/12/2017,310,7,-11.699999999999999,53,1.6000000000000001,1998,-19.300000000000001,0,0,0,Winter,No Holiday,Yes
13/12/2017,591,8,-11.4,47,3.2999999999999998,2000,-20.399999999999999,0,0,0,Winter,No Holiday,Yes
13/12/2017,340,9,-11.1,46,3.3999999999999999,1981,-20.399999999999999,0.10000000000000001,0,0,Winter,No Holiday,Yes
13/12/2017,202,10,-9.5,39,2.1000000000000001,1875,-20.899999999999999,0.59999999999999998,0,0,Winter,No Holiday,Yes
13/12/2017,251,11,-8.0999999999999996,35,1.8,1806,-20.899999999999999,0.95999999999999996,0,0,Winter,No Holiday,Yes
13/12/2017,267,12,-6.5,30,2.8999999999999999,1945,-21.199999999999999,1.1699999999999999,0,0,Winter,No Holiday,Yes
13/12/2017,251,13,-5.7999999999999998,28,2.8999999999999999,1887,-21.399999999999999,1.23,0,0,Winter,No Holiday,Yes
13/12/2017,240,14,-4.7000000000000002,27,2.8999999999999999,1883,-20.800000000000001,1.1200000000000001,0,0,Winter,No Holiday,Yes
13/12/2017,240,15,-4.9000000000000004,26,3.1000000000000001,1887,-21.5,0.89000000000000001,0,0,Winter,No Holiday,Yes
13/12/2017,278,16,-4.5,26,2.2000000000000002,2000,-21.100000000000001,0.56000000000000005,0,0,Winter,No Holiday,Yes
13/12/2017,392,17,-5.5999999999999996,29,1.7,2000,-20.800000000000001,0.17999999999999999,0,0,Winter,No Holiday,Yes
13/12/2017,537,18,-6.5999999999999996,33,1.1000000000000001,2000,-20.199999999999999,0,0,0,Winter,No Holiday,Yes
13/12/2017,373,19,-6.5999999999999996,31,1.6000000000000001,2000,-20.899999999999999,0,0,0,Winter,No Holiday,Yes
13/12/2017,263,20,-7.5999999999999996,35,0.80000000000000004,2000,-20.399999999999999,0,0,0,Winter,No Holiday,Yes
13/12/2017,271,21,-8.3000000000000007,39,1,2000,-19.800000000000001,0,0,0,Winter,No Holiday,Yes
13/12/2017,271,22,-8.9000000000000004,39,0.10000000000000001,2000,-20.300000000000001,0,0,0,Winter,No Holiday,Yes
13/12/2017,174,23,-9.1999999999999993,44,0.40000000000000002,1978,-19.199999999999999,0,0,0,Winter,No Holiday,Yes
14/12/2017,171,0,-9.5,50,0.59999999999999998,1953,-18,0,0,0,Winter,No Holiday,Yes
14/12/2017,170,1,-9.8000000000000007,48,0.80000000000000004,2000,-18.699999999999999,0,0,0,Winter,No Holiday,Yes
14/12/2017,107,2,-10.6,44,0.80000000000000004,1903,-20.5,0,0,0,Winter,No Holiday,Yes
14/12/2017,80,3,-10.699999999999999,48,0.40000000000000002,1651,-19.600000000000001,0,0,0,Winter,No Holiday,Yes
14/12/2017,52,4,-11,50,0.80000000000000004,1718,-19.399999999999999,0,0,0,Winter,No Holiday,Yes
14/12/2017,62,5,-10.800000000000001,48,0.80000000000000004,1648,-19.600000000000001,0,0,0,Winter,No Holiday,Yes
14/12/2017,108,6,-11,55,0.80000000000000004,1541,-18.199999999999999,0,0,0,Winter,No Holiday,Yes
14/12/2017,279,7,-10.9,57,1.1000000000000001,1387,-17.699999999999999,0,0,0,Winter,No Holiday,Yes
14/12/2017,621,8,-10.4,54,1.1000000000000001,1432,-17.899999999999999,0.01,0,0,Winter,No Holiday,Yes
14/12/2017,305,9,-9.4000000000000004,44,0.5,1680,-19.399999999999999,0.13,0,0,Winter,No Holiday,Yes
14/12/2017,189,10,-7.7000000000000002,43,0.90000000000000002,1555,-18.100000000000001,0.34999999999999998,0,0,Winter,No Holiday,Yes
14/12/2017,247,11,-6.0999999999999996,38,1,1587,-18.100000000000001,0.52000000000000002,0,0,Winter,No Holiday,Yes
14/12/2017,278,12,-4.9000000000000004,34,1.3,1768,-18.300000000000001,0.59999999999999998,0,0,Winter,No Holiday,Yes
14/12/2017,282,13,-3.7999999999999998,32,0.90000000000000002,1827,-18.100000000000001,0.52000000000000002,0,0,Winter,No Holiday,Yes
14/12/2017,294,14,-2.7000000000000002,28,0.69999999999999996,1857,-18.699999999999999,0.65000000000000002,0,0,Winter,No Holiday,Yes
14/12/2017,301,15,-2.5,29,1.1000000000000001,1667,-18.100000000000001,0.47999999999999998,0,0,Winter,No Holiday,Yes
14/12/2017,335,16,-2.3999999999999999,28,0.90000000000000002,1878,-18.399999999999999,0.34999999999999998,0,0,Winter,No Holiday,Yes
14/12/2017,382,17,-2.8999999999999999,31,0.59999999999999998,1723,-17.699999999999999,0.089999999999999997,0,0,Winter,No Holiday,Yes
14/12/2017,612,18,-3.5,35,1.1000000000000001,1414,-16.699999999999999,0,0,0,Winter,No Holiday,Yes
14/12/2017,410,19,-4.2000000000000002,40,0.90000000000000002,1216,-15.800000000000001,0,0,0,Winter,No Holiday,Yes
14/12/2017,277,20,-4.7999999999999998,43,1.1000000000000001,1397,-15.4,0,0,0,Winter,No Holiday,Yes
14/12/2017,316,21,-4.7999999999999998,45,0.80000000000000004,1351,-14.9,0,0,0,Winter,No Holiday,Yes
14/12/2017,309,22,-4.9000000000000004,44,1.1000000000000001,1369,-15.300000000000001,0,0,0,Winter,No Holiday,Yes
14/12/2017,211,23,-5.5999999999999996,53,1.2,1290,-13.6,0,0,0,Winter,No Holiday,Yes
15/12/2017,227,0,-5.7000000000000002,53,0.59999999999999998,1262,-13.699999999999999,0,0,0,Winter,No Holiday,Yes
15/12/2017,241,1,-6.2999999999999998,57,0.40000000000000002,1148,-13.4,0,0,0,Winter,No Holiday,Yes
15/12/2017,162,2,-6.7999999999999998,58,0.40000000000000002,1089,-13.6,0,0,0,Winter,No Holiday,Yes
15/12/2017,110,3,-6.9000000000000004,56,0.5,1111,-14.199999999999999,0,0,0,Winter,No Holiday,Yes
15/12/2017,69,4,-7.0999999999999996,59,0.80000000000000004,1058,-13.699999999999999,0,0,0,Winter,No Holiday,Yes
15/12/2017,68,5,-7.5,64,0.90000000000000002,989,-13.1,0,0,0,Winter,No Holiday,Yes
15/12/2017,129,6,-7.4000000000000004,64,0.69999999999999996,906,-13,0,0,0,Winter,No Holiday,Yes
15/12/2017,285,7,-7,63,0.59999999999999998,865,-12.800000000000001,0,0,0,Winter,No Holiday,Yes
15/12/2017,658,8,-6.5999999999999996,64,1.1000000000000001,791,-12.199999999999999,0,0,0,Winter,No Holiday,Yes
15/12/2017,330,9,-5.9000000000000004,60,0.59999999999999998,691,-12.4,0.089999999999999997,0,0,Winter,No Holiday,Yes
15/12/2017,221,10,-4.5999999999999996,52,0.80000000000000004,648,-12.9,0.34000000000000002,0,0,Winter,No Holiday,Yes
15/12/2017,279,11,-2.8999999999999999,46,1,809,-12.9,0.41999999999999998,0,0,Winter,No Holiday,Yes
15/12/2017,309,12,-2.5,43,0.69999999999999996,895,-13.300000000000001,0.34000000000000002,0,0,Winter,No Holiday,Yes
15/12/2017,325,13,-1.6000000000000001,40,0.29999999999999999,868,-13.4,0.32000000000000001,0,0,Winter,No Holiday,Yes
15/12/2017,329,14,-0.69999999999999996,39,0.80000000000000004,826,-12.9,0.34999999999999998,0,0,Winter,No Holiday,Yes
15/12/2017,342,15,0.10000000000000001,35,1.5,946,-13.5,0.41999999999999998,0,0,Winter,No Holiday,Yes
15/12/2017,354,16,0,37,0.59999999999999998,994,-12.9,0.13,0,0,Winter,No Holiday,Yes
15/12/2017,464,17,-0.20000000000000001,39,0.80000000000000004,1016,-12.5,0,0,0,Winter,No Holiday,Yes
15/12/2017,682,18,0.10000000000000001,43,0.90000000000000002,1485,-11,0,0,0,Winter,No Holiday,Yes
15/12/2017,451,19,0.59999999999999998,41,1.2,1550,-11.1,0,0,0,Winter,No Holiday,Yes
15/12/2017,320,20,0.90000000000000002,42,1.2,1113,-10.5,0,0,0,Winter,No Holiday,Yes
15/12/2017,300,21,0.69999999999999996,47,2.7000000000000002,1283,-9.3000000000000007,0,0,0,Winter,No Holiday,Yes
15/12/2017,296,22,-0.10000000000000001,49,2,870,-9.5,0,0,0,Winter,No Holiday,Yes
15/12/2017,247,23,-1.3,60,2.5,792,-8,0,0,0,Winter,No Holiday,Yes
16/12/2017,217,0,-2.6000000000000001,73,3.3999999999999999,787,-6.7000000000000002,0,0,0,Winter,No Holiday,Yes
16/12/2017,302,1,-3.3999999999999999,76,2.8999999999999999,582,-7,0,0,0,Winter,No Holiday,Yes
16/12/2017,228,2,-4.0999999999999996,73,2.1000000000000001,567,-8.1999999999999993,0,0,0,Winter,No Holiday,Yes
16/12/2017,129,3,-4.5,71,1.6000000000000001,651,-8.9000000000000004,0,0,0,Winter,No Holiday,Yes
16/12/2017,80,4,-5,70,2.7000000000000002,702,-9.5999999999999996,0,0,0,Winter,No Holiday,Yes
16/12/2017,45,5,-5.5999999999999996,72,2,662,-9.8000000000000007,0,0,0,Winter,No Holiday,Yes
16/12/2017,66,6,-6.0999999999999996,69,2.8999999999999999,765,-10.800000000000001,0,0,0,Winter,No Holiday,Yes
16/12/2017,90,7,-6.7000000000000002,64,2.1000000000000001,977,-12.300000000000001,0,0,0,Winter,No Holiday,Yes
16/12/2017,190,8,-7.2999999999999998,62,2.6000000000000001,1112,-13.300000000000001,0,0,0,Winter,No Holiday,Yes
16/12/2017,195,9,-7.2000000000000002,47,2.7999999999999998,1724,-16.600000000000001,0.17999999999999999,0,0,Winter,No Holiday,Yes
16/12/2017,201,10,-6.2000000000000002,42,2.2999999999999998,1893,-17,0.52000000000000002,0,0,Winter,No Holiday,Yes
16/12/2017,239,11,-5.2000000000000002,30,4,1991,-20.100000000000001,0.85999999999999999,0,0,Winter,No Holiday,Yes
16/12/2017,252,12,-4.0999999999999996,28,3.7999999999999998,1998,-19.899999999999999,1.0800000000000001,0,0,Winter,No Holiday,Yes
16/12/2017,296,13,-3.7000000000000002,23,4,1980,-21.800000000000001,1.1200000000000001,0,0,Winter,No Holiday,Yes
16/12/2017,292,14,-3.3999999999999999,22,4.2999999999999998,1966,-22.100000000000001,1.0700000000000001,0,0,Winter,No Holiday,Yes
16/12/2017,291,15,-3.2999999999999998,22,5,2000,-22,0.85999999999999999,0,0,Winter,No Holiday,Yes
16/12/2017,258,16,-3.2999999999999998,24,3.5,2000,-21,0.54000000000000004,0,0,Winter,No Holiday,Yes
16/12/2017,277,17,-4.5999999999999996,26,2.6000000000000001,2000,-21.199999999999999,0.17000000000000001,0,0,Winter,No Holiday,Yes
16/12/2017,212,18,-5.2999999999999998,28,3.5,2000,-21,0,0,0,Winter,No Holiday,Yes
16/12/2017,173,19,-6,32,2.3999999999999999,2000,-20,0,0,0,Winter,No Holiday,Yes
16/12/2017,143,20,-6.5999999999999996,37,3.3999999999999999,2000,-18.899999999999999,0,0,0,Winter,No Holiday,Yes
16/12/2017,159,21,-7.0999999999999996,39,3.2000000000000002,2000,-18.699999999999999,0,0,0,Winter,No Holiday,Yes
16/12/2017,155,22,-7.5999999999999996,41,1.6000000000000001,2000,-18.600000000000001,0,0,0,Winter,No Holiday,Yes
16/12/2017,142,23,-8,41,2.2000000000000002,2000,-18.899999999999999,0,0,0,Winter,No Holiday,Yes
17/12/2017,175,0,-8.0999999999999996,41,2,2000,-19,0,0,0,Winter,No Holiday,Yes
17/12/2017,146,1,-8.4000000000000004,40,1.6000000000000001,2000,-19.600000000000001,0,0,0,Winter,No Holiday,Yes
17/12/2017,132,2,-8.6999999999999993,40,2.7999999999999998,2000,-19.800000000000001,0,0,0,Winter,No Holiday,Yes
17/12/2017,100,3,-9,40,3.1000000000000001,2000,-20.100000000000001,0,0,0,Winter,No Holiday,Yes
17/12/2017,41,4,-9.5,40,1.8999999999999999,2000,-20.600000000000001,0,0,0,Winter,No Holiday,Yes
17/12/2017,31,5,-9.6999999999999993,41,3.1000000000000001,2000,-20.5,0,0,0,Winter,No Holiday,Yes
17/12/2017,39,6,-9.9000000000000004,42,2.2999999999999998,2000,-20.399999999999999,0,0,0,Winter,No Holiday,Yes
17/12/2017,53,7,-10.199999999999999,42,2.2999999999999998,2000,-20.600000000000001,0,0,0,Winter,No Holiday,Yes
17/12/2017,94,8,-10.699999999999999,43,0.90000000000000002,2000,-20.800000000000001,0,0,0,Winter,No Holiday,Yes
17/12/2017,122,9,-10.5,38,1.1000000000000001,1950,-22.100000000000001,0.19,0,0,Winter,No Holiday,Yes
17/12/2017,142,10,-8.5,31,1.5,1997,-22.600000000000001,0.57999999999999996,0,0,Winter,No Holiday,Yes
17/12/2017,189,11,-7.2000000000000002,29,1.8,1926,-22.199999999999999,0.88,0,0,Winter,No Holiday,Yes
17/12/2017,216,12,-4.9000000000000004,25,2.6000000000000001,1966,-21.899999999999999,1.0800000000000001,0,0,Winter,No Holiday,Yes
17/12/2017,223,13,-4.5,25,3.2000000000000002,1989,-21.600000000000001,1.1399999999999999,0,0,Winter,No Holiday,Yes
17/12/2017,268,14,-3.2000000000000002,26,3.1000000000000001,1933,-20,1.0700000000000001,0,0,Winter,No Holiday,Yes
17/12/2017,278,15,-2.5,28,2,2000,-18.5,0.84999999999999998,0,0,Winter,No Holiday,Yes
17/12/2017,256,16,-2.7000000000000002,31,2.2999999999999998,2000,-17.5,0.54000000000000004,0,0,Winter,No Holiday,Yes
17/12/2017,266,17,-3.7999999999999998,35,2.3999999999999999,2000,-17,0.17000000000000001,0,0,Winter,No Holiday,Yes
17/12/2017,204,18,-4.7000000000000002,37,1.8,2000,-17.199999999999999,0.01,0,0,Winter,No Holiday,Yes
17/12/2017,157,19,-5.5999999999999996,39,1.1000000000000001,2000,-17.300000000000001,0,0,0,Winter,No Holiday,Yes
17/12/2017,166,20,-6,42,0.80000000000000004,2000,-16.800000000000001,0,0,0,Winter,No Holiday,Yes
17/12/2017,168,21,-6.5,45,0.69999999999999996,2000,-16.399999999999999,0,0,0,Winter,No Holiday,Yes
17/12/2017,172,22,-6.5999999999999996,50,0.59999999999999998,1990,-15.300000000000001,0,0,0,Winter,No Holiday,Yes
17/12/2017,138,23,-6.9000000000000004,53,0.69999999999999996,2000,-14.800000000000001,0,0,0,Winter,No Holiday,Yes
18/12/2017,151,0,-5.9000000000000004,50,0.59999999999999998,2000,-14.6,0,0,0,Winter,No Holiday,Yes
18/12/2017,97,1,-5.2999999999999998,48,0.40000000000000002,1664,-14.6,0,0,0,Winter,No Holiday,Yes
18/12/2017,38,2,-5,65,0.40000000000000002,990,-10.5,0,0,0.20000000000000001,Winter,No Holiday,Yes
18/12/2017,32,3,-5.2999999999999998,76,1,767,-8.8000000000000007,0,0.29999999999999999,0.5,Winter,No Holiday,Yes
18/12/2017,29,4,-5.4000000000000004,81,0.69999999999999996,270,-8.0999999999999996,0,0,0.69999999999999996,Winter,No Holiday,Yes
18/12/2017,27,5,-5.2999999999999998,81,0.90000000000000002,923,-8,0,0,0.80000000000000004,Winter,No Holiday,Yes
18/12/2017,45,6,-5.2000000000000002,85,0.90000000000000002,271,-7.2999999999999998,0,0.40000000000000002,1.3,Winter,No Holiday,Yes
18/12/2017,96,7,-5,85,0.69999999999999996,186,-7.0999999999999996,0,0,1.8,Winter,No Holiday,Yes
18/12/2017,146,8,-4.5999999999999996,86,1.2,508,-6.5,0,0,2,Winter,No Holiday,Yes
18/12/2017,52,9,-4.2999999999999998,89,1,59,-5.7999999999999998,0,1.6000000000000001,4,Winter,No Holiday,Yes
18/12/2017,36,10,-3.7000000000000002,87,1,541,-5.5,0.029999999999999999,0,4.7999999999999998,Winter,No Holiday,Yes
18/12/2017,44,11,-2.8999999999999999,85,1.2,243,-5,0.059999999999999998,0,4.7999999999999998,Winter,No Holiday,Yes
18/12/2017,62,12,-1.8,83,1.2,351,-4.2999999999999998,0.089999999999999997,1.1000000000000001,5.0999999999999996,Winter,No Holiday,Yes
18/12/2017,76,13,-0.90000000000000002,84,1.2,333,-3.2000000000000002,0.089999999999999997,0,5,Winter,No Holiday,Yes
18/12/2017,116,14,0.5,76,0.90000000000000002,364,-3.2000000000000002,0.17000000000000001,0,4.2000000000000002,Winter,No Holiday,Yes
18/12/2017,137,15,1.6000000000000001,73,0.90000000000000002,421,-2.7000000000000002,0.59999999999999998,0,3.2000000000000002,Winter,No Holiday,Yes
18/12/2017,181,16,1.8,76,0.80000000000000004,410,-1.8999999999999999,0.46999999999999997,0,2.7000000000000002,Winter,No Holiday,Yes
18/12/2017,175,17,0.40000000000000002,84,0.80000000000000004,317,-1.8999999999999999,0.14999999999999999,0,2.7000000000000002,Winter,No Holiday,Yes
18/12/2017,281,18,0,88,0.59999999999999998,277,-1.7,0,0,2.7000000000000002,Winter,No Holiday,Yes
18/12/2017,198,19,1.3,65,1.1000000000000001,1122,-4.5,0,0,2.7000000000000002,Winter,No Holiday,Yes
